filename,hod,GAL_TYPE,Q_PAR,Q_PERP,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,S_V,S_P,S_R,ACENT,ASAT,BCENT,BSAT,IC
hod161.fits,hod161,LRG,1.0,1.0,12.68507868021877,13.811832842204264,0.5970880613199665,0.7211997869871856,0.5857584972778044,0.46542021922365934,0.7547450653490468,-0.7211554425259894,0,0,0,-0.41256429293416075,0.8462309021119654,-0.2698210011937758,-0.05478146267283401,1
hod163.fits,hod163,LRG,1.0,1.0,13.012333396117931,15.018593827657902,8.842517608684263,0.7979763568265814,0.8982704141062325,0.35776855475297986,1.2350582962380137,-0.6954770408796259,0,0,0,-0.14826700358451006,-0.18676150034614702,0.07976835090732681,-0.40730063997708343,1
hod164.fits,hod164,LRG,1.0,1.0,13.199834330375868,14.386487352544508,8.070485610948554,1.084287360388712,0.9213065420677018,0.5702318491698248,0.9382290092527852,-0.8600163476759256,0,0,0,-0.9729209073078933,-0.9467988513680063,-0.03695958707320801,0.2920985812225356,1
hod165.fits,hod165,LRG,1.0,1.0,12.865665685266398,14.728594326992155,5.558631151775679,0.5166569479447438,0.05363207525994183,0.25918334731002274,1.3559910531645167,-0.7712227199464936,0,0,0,0.4022114435976969,-0.19830301196574485,0.08306253090007099,0.819917585774228,1
hod166.fits,hod166,LRG,1.0,1.0,12.611943923168626,14.15343893133284,0.2534420807281809,0.3368897055059802,0.7790875772882359,0.24322325621404725,1.3310699041354541,0.647826902576137,0,0,0,0.697606219546199,-0.8712689277898429,-0.48029609088390557,0.2532624444260416,1
hod167.fits,hod167,LRG,1.0,1.0,13.234434609213615,14.992481723605176,0.7223050878897057,0.7814973286601778,0.727410888367675,0.2334855060429958,0.7578408689101888,-0.6721156745565453,0,0,0,0.2433093160782629,0.19973117845140753,-0.1213990048778163,0.5490681712218799,1
hod169.fits,hod169,LRG,1.0,1.0,12.834997634705845,13.818616097266114,0.6255897691079688,0.8843181214261533,0.46855368617053195,0.04940133019122113,1.3189099873846737,0.4032917001528,0,0,0,-0.9670932941616155,0.44093955462358747,0.0895395680569635,-0.6362857713437189,1
hod171.fits,hod171,LRG,1.0,1.0,12.878126569904822,13.742292360180674,2.0427358268118043,1.4058431383776675,0.3053360173471167,0.5674862032512975,1.2434707086160595,-0.862567224085535,0,0,0,0.522327448001809,0.6481546838117345,0.12340951464401284,0.6177354222453846,1
hod172.fits,hod172,LRG,1.0,1.0,12.580994916138554,14.630666048417211,0.017757084227232153,1.0304321406052086,0.27384133752719136,0.1546746222740378,1.0998387782697945,-0.4013142753966201,0,0,0,0.11055783384242757,0.8731828904927315,0.09696250796162076,0.6204511978234954,1
hod173.fits,hod173,LRG,1.0,1.0,12.804848281675202,14.651167202750578,6.272000649859522,1.0844282333787192,0.18566072080667187,0.5076834788810735,0.7160752116820878,-0.8465515901648836,0,0,0,-0.7568097564048462,-0.9012652695085638,-0.19701019039515677,0.8312527623312198,1
hod174.fits,hod174,LRG,1.0,1.0,12.876839398978998,14.500473002361053,0.0840678089689404,1.2135577390519152,0.5493453376888061,0.09162069563199021,0.8207687091693688,0.6276146155241387,0,0,0,-0.6911527484040487,0.8651101079955206,-0.32715147826107366,-0.9224942739422968,1
hod180.fits,hod180,LRG,1.0,1.0,13.529570621406949,14.708286021798157,5.393025663751381,0.4215231837889425,0.5671523938238384,0.4136576509200798,0.9517268669375286,-0.5436164342251033,0,0,0,-0.4643486939082373,0.9811299497590134,-0.1507006343665913,-0.5952334444973358,1
hod182.fits,hod182,LRG,1.0,1.0,13.117741682478911,13.96586245032218,1.7355941595692719,1.0147427068866397,0.29118609185178784,0.26272132944627075,1.4794338518069148,0.0792096355244114,0,0,0,0.10692055602135042,-0.9916011769707467,-0.28264640134748886,-0.15255879166382302,1
hod183.fits,hod183,LRG,1.0,1.0,12.564451189672226,13.851137316355434,0.22247631732514553,0.9889469774914719,0.7752975250940659,0.024394283986272906,0.7102128579699063,-0.6435422822935135,0,0,0,-0.5213150067049799,-0.17471175269949313,0.013439652857671458,0.2770413239421028,1
hod188.fits,hod188,LRG,1.0,1.0,12.736701082429082,13.818208094910636,0.16713375885372106,1.0599975366333165,0.977063686647762,0.2467450810573341,1.2538326287757504,-0.5881400371519916,0,0,0,-0.04396919057615445,0.5920374687241576,-0.0857406382201743,0.2698076495308497,1
hod189.fits,hod189,LRG,1.0,1.0,12.81874731882358,14.634866959572596,0.001947852901251076,0.7886425732159147,0.7046547297540752,0.41919296102449116,1.414016191610545,-0.2174829213178745,0,0,0,-0.9845194788536985,0.47635567461380424,-0.4128093850092498,0.42985849140537,1
hod191.fits,hod191,LRG,1.0,1.0,12.57624067373595,14.959370385572718,6.489021073460977,0.3963701336212994,0.27849958802951763,0.26988813663112715,0.9697256557982261,-0.02638704400273972,0,0,0,-0.2973974183761373,-0.9536551300609546,-0.3833043032696584,-0.8723035264868914,1
hod192.fits,hod192,LRG,1.0,1.0,13.205486766362927,14.998625130344994,3.5382164091446904,1.2761617124187057,0.9638184781379876,0.44157352146750894,0.5833852454143024,0.28793104088286037,0,0,0,-0.5202793859226751,-0.20122361412391532,-0.6236755634481231,0.5795703655288365,1
hod193.fits,hod193,LRG,1.0,1.0,13.64940590555442,15.022423538859199,4.8217412006351035,0.7984683529021298,0.975763477334812,0.2108033914341199,1.2717237302103954,0.03403561050905579,0,0,0,0.5323437555917485,-0.7678997205948616,-0.19075361794858509,0.4661469168922683,1
hod194.fits,hod194,LRG,1.0,1.0,12.771973116311974,14.689652530025638,1.871727290979978,0.8675047545237171,0.674845115052637,0.3800108546586362,1.0982502016269229,0.3908591427154007,0,0,0,-0.0278086701396536,-0.8943473914321272,-0.18734633938671214,0.7199106448570778,1
hod196.fits,hod196,LRG,1.0,1.0,12.68002118355813,13.837831775900233,0.023342704021936746,0.5851022127987905,0.22772485990681543,0.14052874596887197,0.8218416992633505,-0.31723757256522367,0,0,0,0.41175685048437605,0.4470389650050879,-0.1888680555442952,0.3905558278374508,1
hod198.fits,hod198,LRG,1.0,1.0,13.371417534748375,14.579970968209121,0.7237752290232826,0.3255860124598563,0.1697964081019668,0.38645795103240044,1.4712890295345915,0.6488864293783088,0,0,0,-0.642730507206506,0.8083847549730339,-0.5339579885210888,-0.12559367965432056,1
hod199.fits,hod199,LRG,1.0,1.0,13.137371023148491,14.416808922067512,0.6244204396849096,0.7646632783116674,0.571147243876467,0.10179063329820123,0.7437217837768957,0.7369373733563629,0,0,0,0.21404625374548147,0.9925962101744563,-0.45572007815526694,0.78334631698985,1
hod205.fits,hod205,LRG,1.0,1.0,13.172577524153414,13.980224814226656,0.9492802139623713,0.4390796111555847,0.35830850479392234,0.1833371224989853,0.6944067702882422,-0.45685615043419725,0,0,0,-0.48555055416210724,0.20907322817113583,-0.10744448237518411,-0.07802093652373476,1
hod206.fits,hod206,LRG,1.0,1.0,13.135943320156027,13.948577203695104,6.647279725953132,0.9432292055190881,0.6408354842267269,0.3640102225463438,0.6335137022097563,0.218752505955788,0,0,0,0.8190335010548186,-0.8186846968032652,-0.1657489200261959,0.6463465692117178,1
hod207.fits,hod207,LRG,1.0,1.0,13.299334211232372,14.107429249858098,1.492246215066965,1.3833013280812816,0.11600710287437999,0.5102063871755089,1.2276837722258234,0.6609170376661169,0,0,0,0.7459286218734911,0.44280153394619504,-0.4480271878966497,0.6014197660276348,1
hod209.fits,hod209,LRG,1.0,1.0,12.560809611016163,14.895930365238824,0.12796058806664654,1.3900318467686683,0.8971071174604843,0.13973820980732002,1.1390563821374653,-0.38350196548677884,0,0,0,0.3151940000198259,-0.5401045339730383,0.10734022705768387,0.8682405834281257,1
hod211.fits,hod211,LRG,1.0,1.0,12.987035714053386,14.14077975276699,0.016801097624679694,0.3584030898756147,0.3017838634881899,0.3522726985807817,0.6684336871853533,0.4206221072537344,0,0,0,0.905414261949709,0.5138112602142337,0.032313244461628865,-0.647349696591321,1
hod212.fits,hod212,LRG,1.0,1.0,13.410961669461505,14.584474370827904,1.9452489416027452,1.4725993594577684,0.7461400353108805,0.5930585068411274,1.2877839558864963,0.12417671425091203,0,0,0,-0.7574619598169361,0.6113809999645885,-0.6085456814234438,-0.32166517832275743,1
hod215.fits,hod215,LRG,1.0,1.0,13.425187687791157,14.262837457003736,0.8673831251758719,0.8044241033871029,0.7766153614479507,0.15824958393409622,0.7945203573310369,0.3732871133403526,0,0,0,-0.3918134609310874,-0.47178804741766345,-0.37920917865098447,-0.427528705353999,1
hod216.fits,hod216,LRG,1.0,1.0,13.295268169192978,14.30001813384417,1.5757246611322546,0.9570722228440973,0.6152940215285192,0.5348882181793797,1.322515023207965,-0.4915726231638611,0,0,0,-0.9871854951009993,-0.278333347937762,-0.5061394736867056,0.8727968321734272,1
hod217.fits,hod217,LRG,1.0,1.0,12.705367621024031,14.710177837642766,0.9140737540389937,0.8045298558833032,0.09488490608223724,0.11539155754014249,1.1097848315254208,0.6727491786641657,0,0,0,-0.44501746248576135,0.18626454209825805,-0.5142636588996103,0.14401511250837462,1
hod219.fits,hod219,LRG,1.0,1.0,12.629128537363917,14.45388638028493,0.10834434393098291,0.7630733405342136,0.34955031115941043,0.11766515607298741,0.890560059121742,-0.7931954861397814,0,0,0,-0.8772665165112253,0.8777358144530485,0.0192677404578685,-0.16179788830608022,1
hod220.fits,hod220,LRG,1.0,1.0,12.59217540052692,13.944088600224827,1.3367595414676057,0.6517006174687756,0.4638913186015108,0.23429562213495042,0.9320814623648176,-0.6295954152465897,0,0,0,0.9073120400695769,-0.9620569268603398,-0.47492853996010564,0.11761536480805113,1
hod221.fits,hod221,LRG,1.0,1.0,12.781906233011796,14.799733831303607,0.012677280847622985,0.5001170620018032,0.9036680951832973,0.31218845065791073,0.5950504359245513,0.18102792965115766,0,0,0,0.5778366586335257,0.4523920689455434,-0.4384355285315779,-0.2761256212279565,1
hod222.fits,hod222,LRG,1.0,1.0,13.151474100675989,14.85340291274558,7.427670693683603,0.3024299726497019,0.6186552092747607,0.05631844963245585,1.4734051100351606,0.6414725439413993,0,0,0,0.6946003460194394,0.5753305623857514,0.13243943660757984,0.8235077807290636,1
hod224.fits,hod224,LRG,1.0,1.0,13.693900938504127,14.084897332843548,0.9244970473771489,0.9513319005710461,0.33588843018898895,0.5588271796380546,0.6145902388572758,-0.9667570841473885,0,0,0,-0.12211813743781519,0.9222393570120979,-0.6424418217263882,-0.07225866637411704,1
hod227.fits,hod227,LRG,1.0,1.0,13.485701984744232,13.950253887771526,3.0916868872632732,0.5374497873728148,0.9092418047749675,0.5108634532795283,1.3230058753638096,-0.6328525154295983,0,0,0,0.8844277431881271,0.48611331812280656,0.11145773320685415,0.7616313832652961,1
hod229.fits,hod229,LRG,1.0,1.0,13.299974035689845,14.408589505959778,1.4362584630570954,1.137590856655424,0.9204145099035647,0.37618040720928,0.581302373092844,-0.3525141908406402,0,0,0,-0.08980549793847759,-0.4113339685710916,-0.3041273651316855,0.27884290817262647,1
hod230.fits,hod230,LRG,1.0,1.0,13.651632166553306,13.962056213355032,1.3954556209806397,0.9337506739791614,0.2409157826957614,0.5608587366884512,1.4848271480842594,0.9825824281794808,0,0,0,0.02357105049476127,-0.6105998200049615,-0.3787515075073828,0.8634271295529279,1
hod233.fits,hod233,LRG,1.0,1.0,12.762684478807229,14.900359700656757,0.4820983669150242,0.8172321093344783,0.9307881175380369,0.0976945959762063,1.2888530421330013,0.40703760201257566,0,0,0,0.046432914736320274,-0.5615448953008711,-0.5330648603852284,-0.7844611281855136,1
hod237.fits,hod237,LRG,1.0,1.0,13.037813486872622,13.755556182671056,0.09798346968393498,0.32358744233555153,0.27031190167658176,0.5250613035364501,1.1862840398561865,-0.822935140101974,0,0,0,-0.5943804488606095,-0.8148064167379188,-0.2606628949150379,-0.5005396150788792,1
hod239.fits,hod239,LRG,1.0,1.0,13.366088831465825,14.532309456665034,2.7715514966905306,1.1830475987247975,0.8727936994148309,0.5254524777561268,1.2462099217842035,-0.01016069252408546,0,0,0,-0.3032020717486744,0.11439197387329236,-0.1888337026427233,-0.16896761940388094,1
hod240.fits,hod240,LRG,1.0,1.0,12.621018057567673,14.362508596504215,0.00760521135408313,0.3340509169165293,0.6026669708624133,0.17744154687785674,0.7860783795128777,0.4899729609353549,0,0,0,-0.02522127951592701,0.5866174628250409,-0.22137707495739062,-0.5545580330198703,1
hod243.fits,hod243,LRG,1.0,1.0,12.615137070571098,14.848392184108135,0.5934431734582721,0.3525488354274744,0.7577757060386386,0.4728414543537237,0.7393486344842863,0.4968290519428422,0,0,0,0.7882836481759758,-0.06055179579967706,-0.10956935080090091,0.1495600723315771,1
hod244.fits,hod244,LRG,1.0,1.0,13.523979617783564,15.07522454076556,4.592694158312643,0.8674831498813693,0.9313171249581185,0.6033578203659755,1.2806302318171001,0.6301266585281535,0,0,0,0.7132258255852248,-0.13110171772418877,-0.346536128256055,0.4035285807396394,1
hod245.fits,hod245,LRG,1.0,1.0,13.395104160488989,13.792956662766217,1.1156239072443612,1.1284996099903946,0.605956392348619,0.0726240485083527,1.3992427479084562,0.20891479265390722,0,0,0,0.6116072122865661,0.4929424941103271,-0.35712323612744246,-0.8609608230980564,1
hod248.fits,hod248,LRG,1.0,1.0,12.662448153134832,13.622684349985882,0.12235795582549942,1.2266790738212145,0.568818225306193,0.3938021028753745,0.5946136944622499,-0.16110380376226507,0,0,0,0.09545152602616769,0.007035174130966215,-0.09487832815250596,-0.5313627581967446,1
hod249.fits,hod249,LRG,1.0,1.0,12.709098075942501,14.195745843890208,1.0035540335661,1.3779557018074948,0.33315173551926947,0.4266672513773505,1.380885876602083,-0.14882516316620675,0,0,0,0.3273762218132845,0.34329579825752354,-0.6427253194161844,0.5418048776353892,1
hod250.fits,hod250,LRG,1.0,1.0,12.642310049346305,13.742011088560195,5.2790506422923595,1.2498912010349923,0.8094726636391327,0.3908100760512099,0.8337754311344776,-0.5791313928563042,0,0,0,-0.0933807265068114,0.4265049832733314,-0.24013554854238656,0.9197949696837249,1
hod254.fits,hod254,LRG,1.0,1.0,12.857264976024618,14.760966269880068,0.001307189290000045,0.7065914489724601,0.4796485803631112,0.3816600246872542,1.1566523070834047,0.5033863884108778,0,0,0,-0.8483926530643185,-0.06174303327417552,-0.4094281754651799,0.6237883099728585,1
hod255.fits,hod255,LRG,1.0,1.0,13.068372826647913,14.700903371483893,1.896805687572439,0.34677658284988067,0.7629595981737811,0.24615057920651273,0.9725884717202034,0.6612183975294856,0,0,0,-0.8817644472386963,-0.8354289691652453,-0.28174524143685603,0.18416630533143374,1
hod256.fits,hod256,LRG,1.0,1.0,12.724606210836662,13.727894146609689,7.7323707777703286,0.5771004996744074,0.3823247588519068,0.36478847315206164,0.7893490598489362,-0.26374029253344256,0,0,0,0.8331893385167721,0.16319772185490367,-0.03032953603350441,-0.8347165060122241,1
hod257.fits,hod257,LRG,1.0,1.0,13.028506868564246,14.817455255869342,0.8865145996910194,0.8287998473526943,0.4412969865467436,0.40200269356851936,0.698883539109296,0.33929546204504013,0,0,0,-0.3153667250377946,-0.5383992916240887,-0.6537350498499754,-0.9453049304805496,1
hod258.fits,hod258,LRG,1.0,1.0,12.661158997255614,15.087289145857874,0.006254006400289377,0.9159815947010219,0.9858622632826323,0.2908651079405107,1.188207969648622,-0.6455336646090384,0,0,0,0.340605293843095,0.05324647962079809,-0.08051698382661576,0.5670193300300541,1
hod260.fits,hod260,LRG,1.0,1.0,13.20382205384078,13.869950014342974,3.931985572155638,0.8411898406876619,0.7850483148469038,0.14500192265402942,0.5999149701789979,-0.2694795517726124,0,0,0,0.17243157317744662,-0.2823588789425172,-0.5730683131219085,-0.4577324616641377,1
hod262.fits,hod262,LRG,1.0,1.0,12.673438075903825,13.766325407583468,0.001286214686807801,0.6398080017379849,0.8821310014985978,0.6013368788683738,1.1200940924959868,0.8451719491359169,0,0,0,-0.909501194085875,0.21797752425337769,-0.5478710194071608,-0.6253209022865241,1
hod263.fits,hod263,LRG,1.0,1.0,12.72053515719955,13.717464146301968,0.11281083582549192,0.5850607171875576,0.011642575916095011,0.09758801736124918,0.6264724026013307,0.1883442444988026,0,0,0,-0.5844883354538712,0.6711261870585379,0.02590346313829983,0.04515870422245882,1
hod264.fits,hod264,LRG,1.0,1.0,12.907339080336062,14.068095937986921,0.021949621196664888,1.1788678705824556,0.7042492634608033,0.026620494031246587,1.3103962300948568,-0.323393195595138,0,0,0,-0.8326342465075365,-0.7227272935658076,-0.21884413796350716,0.47082525821011956,1
hod265.fits,hod265,LRG,1.0,1.0,12.978464755819989,13.739601140039692,0.1579492562447374,1.2325047494327241,0.3851787288425505,0.14473420867582507,1.0697371842007557,-0.9043811086745207,0,0,0,0.5125124486622865,0.036014233628643755,-0.3537914967563685,0.09943427362677237,1
hod266.fits,hod266,LRG,1.0,1.0,13.18550535882356,14.877869501167448,2.297174088111686,0.4019592209681418,0.6425936053985652,0.2952943259942295,0.9645645958361596,0.21053575046653283,0,0,0,-0.39721462094875815,-0.9256784547819165,0.13676042488152496,0.2805456719047046,1
hod267.fits,hod267,LRG,1.0,1.0,12.778328861136222,14.391513749438452,0.009596102035016221,1.275198461660833,0.026738816075475565,0.45144821834393556,1.4899057995082432,0.21626251483801928,0,0,0,0.721088819542913,0.17428819573451304,-0.5344204739947187,-0.6835998588714021,1
hod268.fits,hod268,LRG,1.0,1.0,13.19777174237697,13.656114805099769,3.1158239896235513,0.5131158989134611,0.25253638496920133,0.23279544759206555,1.1782725846697817,0.054397628069797976,0,0,0,-0.8464442688975075,-0.05197615667819411,-0.4994423914308665,0.9142225811813451,1
hod269.fits,hod269,LRG,1.0,1.0,12.636768222872837,14.163182747325385,0.027312857928184737,0.7997286769466709,0.8590673687876692,0.021678790415965266,1.314796205294176,0.5679415755829775,0,0,0,0.7897064811210419,-0.9396656972938089,-0.1068259902776153,-0.9398419127798834,1
hod270.fits,hod270,LRG,1.0,1.0,13.578417220994657,14.53752155551133,2.546227434607912,0.5526698608861113,0.04244016313672312,0.1368806070674384,1.1549985556133748,-0.11705267775530315,0,0,0,-0.777280884929451,0.3768105485297819,0.17131634917649052,-0.3451628390549244,1
hod271.fits,hod271,LRG,1.0,1.0,13.066648748955279,14.21652266536727,0.38825005528619577,0.7578659127863088,0.7732186957929966,0.5254216166342202,1.0791207556194222,0.06066734909251226,0,0,0,-0.5306607228844643,-0.7372339223271522,-0.38862522446070963,-0.09492815082417838,1
hod273.fits,hod273,LRG,1.0,1.0,12.937874198376184,13.603021999621188,1.0104660088605002,1.2406475579603933,0.7498293200621098,0.004855394979187964,0.8005450917210352,-0.05504486575131595,0,0,0,0.9235067380385793,-0.00589277461825799,-0.3464872677466828,0.8905021473237054,1
hod274.fits,hod274,LRG,1.0,1.0,12.598050917936282,14.151543499391252,0.001151272329323116,1.0620000985819964,0.45258266763657884,0.03629810144881924,0.734213268463051,0.0285334673216322,0,0,0,-0.5697841208490567,-0.07652993959120924,0.14383733076326788,-0.5797057189903856,1
hod277.fits,hod277,LRG,1.0,1.0,12.730632748312354,14.336637296886954,0.001162525380201445,0.7596117844893963,0.26363198591422604,0.0839773394796192,1.0176650082746153,-0.2239424444233019,0,0,0,-0.9068645030684964,0.07069514651914077,-0.477828890181783,0.5015611135462075,1
hod278.fits,hod278,LRG,1.0,1.0,12.815653703989886,14.885366753096768,0.7370508521438304,1.4116836549068261,0.6083615326243584,0.3940366871843378,1.412748665826229,0.5160067504966874,0,0,0,0.5917055424911379,-0.3240334377517152,0.045176578930750555,0.1908376433528831,1
hod282.fits,hod282,LRG,1.0,1.0,12.835193567866545,15.010739721288518,2.940362094051473,1.4688732545499428,0.4711267512065881,0.6083269620667494,1.3747745415882864,-0.88378583294466,0,0,0,0.6423844970953154,-0.16278056687541143,-0.5699129418745866,-0.1474649678351062,1
hod283.fits,hod283,LRG,1.0,1.0,13.234963102621588,14.762063347449324,2.747689585811012,0.3244065540321644,0.7810796186085883,0.5116629100212119,1.4660258368429846,0.6531058374920078,0,0,0,0.6625079425750848,-0.39017625015538093,-0.5800377883203973,-0.4036433335285783,1
hod285.fits,hod285,LRG,1.0,1.0,12.98684167078766,14.931319865963886,1.1481694028757197,1.2098696491662257,0.7494086735102662,0.10365407515924675,0.678470314126962,-0.4032235937486768,0,0,0,-0.15831214636338065,0.2607235677372597,0.004819306005349411,0.8941254710676141,1
hod286.fits,hod286,LRG,1.0,1.0,13.04174018471148,14.729091281474652,1.3015474332283827,1.3517037690971014,0.6008871450225817,0.03334063373348587,1.3068442355232772,0.3692987944596908,0,0,0,0.3107757305529162,0.9714362428290362,-0.0990802517578031,-0.3370251414868989,1
hod287.fits,hod287,LRG,1.0,1.0,12.63486945237353,14.809984949937885,0.038273896363318405,1.4727694727458318,0.813529251801989,0.3597058879915164,1.042810603895097,0.2924557270038717,0,0,0,-0.6955296190553097,-0.3239407018153184,-0.15338522053284376,-0.3862293327649007,1
hod288.fits,hod288,LRG,1.0,1.0,12.587084749216894,14.968901465451927,0.07576265621700677,0.40313445620198046,0.20750943365713428,0.1096060836949556,0.7077093388863641,0.19405509365383633,0,0,0,-0.3960816254164953,-0.08451586041577208,0.045047608482969514,0.8096348953786869,1
hod290.fits,hod290,LRG,1.0,1.0,12.501818694217311,14.910044421399117,0.026114269769797555,1.2840543568095437,0.5604518701878839,0.2692982266509606,0.7533124448166318,0.4891848265555967,0,0,0,-0.46148560599038513,0.33631003250905955,-0.05540231793642503,-0.4059120485674449,1
hod294.fits,hod294,LRG,1.0,1.0,12.794385948592485,14.904257734236111,0.2078670130361901,1.060486205403144,0.10926161259352025,0.49979029728977187,0.8018242833538913,-0.09347074740455807,0,0,0,-0.30512118329680227,0.1906081564611024,-0.09890724366839831,-0.7774163502199712,1
hod296.fits,hod296,LRG,1.0,1.0,12.62664387155398,13.778012211608436,0.009673841055961257,1.2362379705321083,0.5147554670363287,0.44628865236270876,0.8274506335087664,-0.3586663835227957,0,0,0,-0.9822184525315963,0.29934992134071137,0.01841443079475147,0.5025835848591667,1
hod297.fits,hod297,LRG,1.0,1.0,12.960500319815795,14.304672817141721,0.1870225615616696,0.366982901687578,0.8486395117046616,0.25619202867809016,1.169827766271575,0.23692501908686392,0,0,0,-0.5202202953967865,-0.4427089146532672,-0.1707098041815478,0.18500081446453387,1
hod298.fits,hod298,LRG,1.0,1.0,12.539758158743062,15.045036149861618,1.5629571133622928,0.7083027301975844,0.2230592191828356,0.06743066865821874,1.344341744541143,0.2858590949391011,0,0,0,0.7529392293426482,-0.27107601425947114,-0.6319843968846405,-0.2945542905848799,1
hod299.fits,hod299,LRG,1.0,1.0,13.504762647709462,14.325770611081152,6.855154489900315,1.4134323287605177,0.3063178206932343,0.5481271705172955,0.6673231959845981,0.3328786460261419,0,0,0,0.7794553064232339,0.4824423430499307,-0.00300537613554419,0.5835462090003354,1
hod301.fits,hod301,LRG,1.0,1.0,12.595152619707417,14.834441646130994,0.005856332131728634,1.4317298045130629,0.04688278151734761,0.027223325595347504,1.2027646826850318,0.5556095072035556,0,0,0,0.28724886122141835,-0.8665055502223886,-0.3807202229628243,0.9133084239444664,1
hod302.fits,hod302,LRG,1.0,1.0,13.36507197867715,14.493181590207389,8.618576404987449,0.43531446521304784,0.7124669369756651,0.04469354241436301,1.0802533318629846,0.28185469018608234,0,0,0,0.17619650191929415,0.3214516863318171,-0.01890582448114197,0.8223403884855629,1
hod305.fits,hod305,LRG,1.0,1.0,13.25795344790352,14.779361374814867,0.9156317516299809,0.3835005824801671,0.2925525193118145,0.06905553915557756,0.9851664778889506,0.037341253947519304,0,0,0,0.2792279040308252,-0.7701715164321015,0.09547506858572352,0.43797362783881066,1
hod311.fits,hod311,LRG,1.0,1.0,12.80324511768966,14.838631312702212,1.2014242453887756,0.3657616954401114,0.09508697532711924,0.3115103791090675,1.2224436582654563,0.8976648639330087,0,0,0,0.26287274508057523,-0.00034377920768446,-0.6485532515152079,-0.6882600108271402,1
hod312.fits,hod312,LRG,1.0,1.0,12.971646918356216,14.642249244707909,1.1272068472498433,0.5950840585419411,0.9277358352393184,0.11372717834793646,0.6526991277881636,-0.9362719283165054,0,0,0,-0.33133345416168614,0.5344449737571078,-0.42710004204250857,-0.8545627387929908,1
hod314.fits,hod314,LRG,1.0,1.0,12.698508055404744,14.37465054030211,1.1130774260318992,0.6062104571259024,0.5290591612306209,0.2414086113228438,1.2509357889315869,0.9874766721900525,0,0,0,0.8583512744008697,0.22383843481984633,-0.4575873947834234,0.921067548073059,1
hod315.fits,hod315,LRG,1.0,1.0,12.687042980302962,14.902242458263231,0.30766255850392005,1.1215251309711003,0.4317635043692427,0.5651776400648246,1.4087737619433587,0.2661698679287898,0,0,0,0.16859809911886936,0.06444603710717689,0.057039672441055456,-0.4316139655043213,1
hod317.fits,hod317,LRG,1.0,1.0,12.718759758266343,14.98613263828587,0.006369732423092069,0.4443183708920856,0.30774213673197,0.35660723117342247,0.6022443334193367,-0.7036343236156803,0,0,0,-0.6257484301789233,0.8275387680987816,-0.3174188486986075,-0.3144072490691273,1
hod318.fits,hod318,LRG,1.0,1.0,12.913814866234288,13.767680802611224,3.6317371594960894,1.2036222768552858,0.5995759916817733,0.4531895707122156,1.2827517010623262,-0.13970841546676416,0,0,0,-0.6977130803327749,-0.33359089965879163,-0.5863257554471408,-0.8733784257039615,1
hod319.fits,hod319,LRG,1.0,1.0,12.780092772718563,14.268765634566323,0.023293819263332394,1.2387888731234713,0.3239635039509826,0.2823356318881335,0.686039658185764,-0.9267071090953517,0,0,0,-0.14601956337086286,0.8299192011614982,-0.4689412167384435,-0.712461546399001,1
hod321.fits,hod321,LRG,1.0,1.0,12.500367599082812,13.70511413559079,0.001694814407881894,0.8805338052974958,0.9339184375105278,0.1057713310282237,1.4278496731785837,-0.7146222125611286,0,0,0,0.2218373766644326,0.5659594356093565,-0.19415938041692876,-0.20754713671750913,1
hod322.fits,hod322,LRG,1.0,1.0,12.92057660896623,13.81091013813678,1.8532658780232678,0.4745307628266068,0.23286166088497343,0.09980535104166417,0.5813798272828202,0.6745235669508884,0,0,0,0.24899305879019584,-0.7392423975826792,-0.2647800916481523,-0.5967456812902464,1
hod323.fits,hod323,LRG,1.0,1.0,13.027135976843505,14.58526070606814,6.340415380287419,1.0993978606837185,0.14529519697189888,0.13815332094460933,1.308730612734748,-0.713619979789947,0,0,0,-0.0850459092871485,-0.6727007863876606,-0.6118925859621621,-0.03378344807441358,1
hod324.fits,hod324,LRG,1.0,1.0,12.746204852839794,14.576661178413637,0.24156603607621427,1.0925391728797034,0.49343069299156395,0.33494780867543944,0.9537103859654757,0.5372023223980482,0,0,0,-0.5103707724256341,0.3836919986688716,-0.3584367614137653,0.6386466306448104,1
hod325.fits,hod325,LRG,1.0,1.0,13.078086279799157,14.892477845629882,0.7634966880761014,0.7291479419287921,0.935229493758447,0.423201722184829,0.7526469025613359,0.40053755158232995,0,0,0,-0.4089033027115816,-0.06273639770243633,0.05315695163820533,0.887012299210252,1
hod326.fits,hod326,LRG,1.0,1.0,13.594449614817732,14.035459204390955,0.7765445238894254,0.5061070020461256,0.26894816485288986,0.30693647641479455,1.3915137898035776,-0.03554852394574026,0,0,0,0.8970870175239958,0.5717626631587516,0.07123698979245507,-0.8523004896910289,1
hod328.fits,hod328,LRG,1.0,1.0,12.511203887741836,13.807380263476011,0.017634771671815447,1.2179563000250904,0.3292930768913798,0.6003120674880568,0.7233596629451662,0.3549039556450122,0,0,0,-0.02276501403770969,-0.10219763438846552,-0.08577942491774726,-0.2970553861763303,1
